SMILES,HOMO,LUMO,S1,S2
CC(C)(C)c1cccc(N2c3cc(-n4c5ccccc5c5ccccc54)cc4c3B(c3cc5nc(-c6ccc7c(c6)oc6ccccc67)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3ccncc3)c3sc4ccccc4c32)c1,-4.998899459838867,-1.9311898946762085,2.287822961807251,2.690438747406006
CC(C)(C)c1ccc(-c2nc3cc4c(cc3n2-c2cccc(C(C)(C)C)c2)N(c2ccccc2F)c2cccc3c2B4c2sc4ccccc4c2N3c2cccc(C(C)(C)C)c2)cc1,-4.798650741577148,-1.641074538230896,2.438307285308838,2.9570837020874023
CC(C)(C)c1ccc(N2c3cccc4c3B(c3c2cc(N(c2ccc(C(C)(C)C)cc2)c2ccc(C(C)(C)C)cc2)c2c3oc3ccccc32)c2cccc3nc(-c5ccccc5)n-4c23)cc1,-4.954198360443115,-1.636210560798645,2.4898080825805664,2.857314348220825
CC(C)(C)c1cccc(N2c3cccc4c3B(c3ccc(N(c5ccccc5)c5ccccc5)cc3N4c3ccc4sc5ccccc5c4c3)c3sc4c(N(c5ccccc5)c5ccccc5)cccc4c32)c1,-4.872135639190674,-1.5599464178085327,2.430375337600708,2.9005298614501953
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)cc4c3B(c3cc(C(C)(C)C)ccc3N4c3ccc4c(c3)oc3ccccc34)c3sc4c(N(c5ccccc5)c5ccccc5)cccc4c32)c1,-4.8839640617370605,-1.5476841926574707,2.4958293437957764,2.89823055267334
CC(C)(C)c1cccc(N2c3cc4c(cc3B3c5sc6ccccc6c5N(c5cccc(C(C)(C)C)c5)c5cccc2c53)nc(-c2cccc3oc5ccccc5c23)n4-c2cccc(C(C)(C)C)c2)c1,-4.8333740234375,-1.7359182834625244,2.3737571239471436,2.846409797668457
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)cc4c3B(c3cc(C(C)(C)C)ccc3N4c3ccc4ccccc4c3)c3sc4ccc(N(c5ccccc5)c5ccccc5)cc4c32)c1,-4.887740135192871,-1.5944905281066895,2.3994057178497314,2.801858425140381
CC(C)(C)c1cccc(N2c3cccc4c3B(c3ccc(N(c5ccccc5)c5ccccc5)cc3N4c3cccc4ccccc34)c3sc4c(N(c5ccccc5)c5ccccc5)cccc4c32)c1,-4.856058597564697,-1.5727522373199463,2.380336284637451,2.8659088611602783
Cc1ccc2c(c1)B1c3sc4c(N(c5ccccc5)c5ccccc5)cccc4c3N(c3cccc(C(C)(C)C)c3)c3cc(N(c4ccccc4)c4ccccc4)cc(c31)N2c1ccc2oc3ccccc3c2c1,-4.8811845779418945,-1.5107016563415527,2.5299179553985596,2.9164791107177734
Cc1ccc(N(c2ccc(C)cc2)c2cc3c(c4oc5ccccc5c24)B2c4ccccc4N4c5ccccc5B5c6c(cc(c2c64)N3c2c(C)cc(C)cc2C)N(c2c(C)cc(C)cc2C)c2cc(N(c3ccc(C)cc3)c3ccc(C)cc3)c3c(oc4ccccc43)c25)cc1,-4.99186897277832,-1.6471257209777832,2.700350522994995,2.826930284500122
CC(C)(C)c1ccc(-c2nc3cc4c(cc3n2-c2cccc(C(C)(C)C)c2)N(c2ccc(C(F)(F)F)cc2)c2cccc3c2B4c2sc4ccccc4c2N3c2cccc(C(C)(C)C)c2)cc1,-4.916502475738525,-1.816284418106079,2.127901554107666,2.7123124599456787
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)ccc3B3c4sc5cc(N(c6ccccc6)c6ccccc6)ccc5c4N(c4ccc5oc6ccccc6c5c4)c4cccc2c43)c1,-4.779656410217285,-1.5358617305755615,2.4052610397338867,2.855861186981201
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)cc4c3B(c3cc(C(C)(C)C)ccc3N4c3cccc4ccccc34)c3sc4ccc(N(c5ccccc5)c5ccccc5)cc4c32)c1,-4.883330345153809,-1.6095224618911743,2.3808279037475586,2.8090786933898926
CC(C)(C)c1ccc(N2c3cccc4c3B(c3cc(N(c5ccc(C(C)(C)C)cc5)c5ccc(C(C)(C)C)cc5)c5c(oc6ccccc65)c32)c2cc(N(c3ccc(C(C)(C)C)cc3)c3ccc(C(C)(C)C)cc3)c3c(oc5ccccc53)c2N4c2ccc(C(C)(C)C)cc2)cc1,-4.72779655456543,-1.7213929891586304,2.474506139755249,2.793056011199951
CC(C)(C)c1ccc(N2c3ccc(C(C)(C)C)cc3B3c4ccccc4N4c5cccc6c5B(c5c4c3c2c2c5oc3ccccc32)c2c3c4c(c5c2oc2ccccc25)N(c2ccc(C(C)(C)C)cc2)c2ccc(C(C)(C)C)cc2B4c2cc(C(C)(C)C)ccc2N63)cc1,-4.996095657348633,-1.8422330617904663,2.629138231277466,2.71608567237854
CC(C)(C)c1cccc(N2c3cc4c(cc3B3c5sc6ccccc6c5N(c5cccc(C(C)(C)C)c5)c5cc(-n6c7ccccc7c7ccccc76)cc2c53)nc(-c2cccc3oc5ccccc5c23)n4-c2cccc(C(C)(C)C)c2)c1,-4.950633525848389,-1.8070437908172607,2.469223737716675,2.8362417221069336
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)cc4c3B(c3cc(C(C)(C)C)ccc3N4c3cccc4ccccc34)c3sc4cc(N(c5ccccc5)c5ccccc5)ccc4c32)c1,-4.798644065856934,-1.5708101987838745,2.346252202987671,2.8253424167633057
CC(C)(C)c1cccc(N2c3cccc4c3B(c3cc5nc(-c6ccc7oc8ccccc8c7c6)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3ccc4c(c3)oc3ccccc34)c3sc4ccccc4c32)c1,-4.807704448699951,-1.714540958404541,2.391599416732788,2.8572328090667725
CC(C)(C)c1cccc(N2c3cc4c(cc3B3c5sc6ccccc6c5N(c5cccc(C(C)(C)C)c5)c5cc(-n6c7ccccc7c7ccccc76)cc2c53)nc(-c2ccc3ccccc3c2)n4-c2cccc(C(C)(C)C)c2)c1,-4.89714241027832,-1.7908238172531128,2.3337979316711426,2.7871904373168945
Cc1ccc2c(c1)B1c3sc4c(N(c5ccccc5)c5ccccc5)cccc4c3N(c3cccc(C(C)(C)C)c3)c3cc(N(c4ccccc4)c4ccccc4)cc(c31)N2c1cccc2ccccc12,-4.8879594802856445,-1.5562384128570557,2.4215383529663086,2.8708574771881104
CC(C)(C)c1ccc(N2c3cc4oc5ccccc5c4c4c3B(c3cc(C(C)(C)C)ccc3N4c3ccc(C(C)(C)C)cc3)c3c2cc(N(c2ccc(C(C)(C)C)cc2)c2ccc(C(C)(C)C)cc2)c2c3oc3ccccc32)cc1,-4.889892578125,-1.5368684530258179,2.6169326305389404,2.982116222381592
Cc1ccc2c(c1)B1c3sc4c(N(c5ccccc5)c5ccccc5)cccc4c3N(c3cccc(C(C)(C)C)c3)c3cc(N(c4ccccc4)c4ccccc4)cc(c31)N2c1ccc2c(c1)oc1ccccc12,-4.8933024406433105,-1.5295591354370117,2.505114793777466,2.9080872535705566
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)cc4c3B(c3cc(C(C)(C)C)ccc3N4c3ccc4oc5ccccc5c4c3)c3sc4cc(N(c5ccccc5)c5ccccc5)ccc4c32)c1,-4.785825252532959,-1.529505968093872,2.4363765716552734,2.8533198833465576
c1ccc(N(c2ccccc2)c2sc3c4c2-n2c5ncccc5c5cccc(c52)B4c2ccccc2N3c2ccccc2)cc1,-4.987981796264648,-1.7751305103302002,2.060224771499634,2.710554361343384
CC(C)(C)c1cccc(N2c3cc4c(cc3B3c5sc6ccccc6c5N(c5cccc(C(C)(C)C)c5)c5cc(-n6c7ccccc7c7ccccc76)cc2c53)nc(-c2cccc3ccccc23)n4-c2cccc(C(C)(C)C)c2)c1,-4.930408000946045,-1.7929444313049316,2.3384530544281006,2.807499885559082
CC(C)(C)c1cccc(N2c3cc(-n4c5ccccc5c5ccccc54)cc4c3B(c3cc5nc(-c6cccc7sc8ccccc8c67)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3cccc4sc5ccccc5c34)c3sc4ccccc4c32)c1,-4.96134090423584,-1.8402918577194214,2.468325614929199,2.763953924179077
CC(C)(C)c1ccc(-c2nc3cc4c(cc3n2-c2cccc(C(C)(C)C)c2)N(c2cccc3sc5ccccc5c23)c2cc(-n3c5ccccc5c5ccccc53)cc3c2B4c2sc4ccccc4c2N3c2cccc(C(C)(C)C)c2)cc1,-4.918294429779053,-1.737897515296936,2.530292510986328,2.8581061363220215
CC(C)(C)c1ccc(N(c2ccc(C(C)(C)C)cc2)c2ccc3c(c2)-c2cc(N(c4ccc(C(C)(C)C)cc4)c4ccc(C(C)(C)C)cc4)cc4c2B3c2ccc(N(c3ccc(C(C)(C)C)cc3)c3ccc(C(C)(C)C)cc3)cc2-4)cc1,-4.839534759521484,-2.4013988971710205,1.6977509260177612,1.9975053071975708
CC(C)(C)c1ccc(N2c3cc(N(c4cccc(-c5ccccc5)c4)c4ccc5oc6ccccc6c5c4)ccc3B3c4sc5ccc(C(C)(C)C)cc5c4N(c4ccc(C(C)(C)C)cc4)c4cc(N(c5ccccc5)c5ccccc5)cc2c43)cc1,-4.858116149902344,-1.484549641609192,2.6412675380706787,2.9391534328460693
CC(C)(C)c1cccc(N2c3cccc4c3B(c3cc5nc(-c6cccc7sc8ccccc8c67)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3ccc(C(F)(F)F)cc3)c3sc4ccccc4c32)c1,-4.967740535736084,-1.9176936149597168,2.0789239406585693,2.615928888320923
CC(C)(C)c1cccc(N2c3cc4c(cc3B3c5sc6ccccc6c5N(c5cccc(C(C)(C)C)c5)c5cccc2c53)nc(-c2ccc3c(c2)oc2ccccc23)n4-c2cccc(C(C)(C)C)c2)c1,-4.811363220214844,-1.7410653829574585,2.302330732345581,2.817073345184326
CC(C)(C)c1cccc(N2c3cccc4c3B(c3cc5nc(-c6ccc7c(c6)oc6ccccc67)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3cccc4c3c3ccccc3n4-c3ccccc3)c3sc4ccccc4c32)c1,-4.560154438018799,-1.7325248718261719,2.157820463180542,2.56262469291687
Cc1ccc2sc3c(c2c1)N(c1cccc(C(C)(C)C)c1)c1cc(N(c2ccccc2)c2ccccc2)cc2c1B3c1ccc(N(c3ccccc3)c3ccccc3)cc1N2c1cccc2sc3ccccc3c12,-4.934080600738525,-1.4751521348953247,2.721343755722046,2.9997406005859375
CC(C)(C)c1ccc(N2c3cc4c5ccccc5n(-c5ccc(C(C)(C)C)cc5)c4cc3B3c4cc(N(c5ccc(C(C)(C)C)cc5)c5ccc(C(C)(C)C)cc5)c5c(oc6ccccc65)c4N(c4ccc(C(C)(C)C)cc4)c4cccc2c43)cc1,-4.695481300354004,-1.697805643081665,2.420926332473755,2.841421127319336
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)ccc3B3c4sc5ccc(N(c6ccccc6)c6ccccc6)cc5c4N(c4ccc5oc6ccccc6c5c4)c4cccc2c43)c1,-4.864920616149902,-1.5615209341049194,2.457256317138672,2.8490920066833496
Cc1ccc2c(c1)B1c3sc4cc(N(c5ccccc5)c5ccccc5)ccc4c3N(c3cccc(C(C)(C)C)c3)c3cc(N(c4ccccc4)c4ccccc4)cc(c31)N2c1ccc2ccccc2c1,-4.821529865264893,-1.5523605346679688,2.356369972229004,2.816741704940796
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)cc4c3B(c3ccc(N(c5ccccc5)c5ccccc5)cc3N4c3ccc4oc5ccccc5c4c3)c3sc4ccc(C(C)(C)C)cc4c32)c1,-4.854855060577393,-1.5081316232681274,2.5508925914764404,2.917543411254883
CC(C)(C)c1cccc(N2c3cc4c(cc3B3c5sc6ccccc6c5N(c5cccc(C(C)(C)C)c5)c5cccc2c53)nc(-c2ccc3oc5ccccc5c3c2)n4-c2cccc(C(C)(C)C)c2)c1,-4.807990550994873,-1.688111662864685,2.3798892498016357,2.857150077819824
CC(C)N(c1cc2c3c(c1)c1c(n3-c3cccc4c3B2c2cc(N(C(C)C)C(C)C)cc3c5c(n-4c23)CCCC5)CCCC1)C(C)C,-4.993247032165527,-1.9832454919815063,2.167475938796997,2.700984001159668
CC(C)(C)c1cccc(N2c3cc(-n4c5ccccc5c5ccccc54)cc4c3B(c3cc5nc(-c6ccc7oc8ccccc8c7c6)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3cccc4sc5ccccc5c34)c3sc4ccccc4c32)c1,-4.959680557250977,-1.8036075830459595,2.4894816875457764,2.77703595161438
CC(C)(C)c1cccc(N2c3cc4c(cc3B3c5sc6ccccc6c5N(c5cccc(C(C)(C)C)c5)c5cccc2c53)nc(-c2cccc3ccccc23)n4-c2cccc(C(C)(C)C)c2)c1,-4.810904026031494,-1.7259420156478882,2.2282345294952393,2.802673578262329
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)cc4c3B(c3cc(C(C)(C)C)ccc3N4c3ccc4sc5ccccc5c4c3)c3sc4c(N(c5ccccc5)c5ccccc5)cccc4c32)c1,-4.892261028289795,-1.558782935142517,2.477609872817993,2.908773899078369
CC(C)(C)c1cccc(N2c3cc(-n4c5ccccc5c5ccccc54)cc4c3B(c3cc5nc(-c6cccc7oc8ccccc8c67)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3cccc4c5ccccc5c5ccccc5c34)c3sc4ccccc4c32)c1,-4.869026184082031,-1.8875460624694824,2.3953030109405518,2.6088740825653076
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)ccc3B3c4sc5ccc(N(c6ccccc6)c6ccccc6)cc5c4N(c4cccc5sc6ccccc6c45)c4cccc2c43)c1,-4.925978183746338,-1.569856882095337,2.590292453765869,2.9278290271759033
CC(C)(C)c1ccc(N(c2ccc(-c3cc4c(c5oc6ccccc6c35)B3c5ccc(N(c6ccc(C(C)(C)C)cc6)c6ccc(C(C)(C)C)cc6)cc5N(c5ccc(C(C)(C)C)cc5)c5cccc(c53)N4c3ccc(C(C)(C)C)cc3)cc2)c2ccc(C(C)(C)C)cc2)cc1,-4.802671909332275,-1.5463896989822388,2.5783987045288086,2.79516339302063
CC(C)(C)c1cccc(N2c3cc4c(cc3B3c5sc6ccccc6c5N(c5cccc(C(C)(C)C)c5)c5cc(-n6c7ccccc7c7ccccc76)cc2c53)nc(-c2ccc3sc5ccccc5c3c2)n4-c2cccc(C(C)(C)C)c2)c1,-4.933864593505859,-1.7766200304031372,2.4268598556518555,2.8416781425476074
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)cc4c3B(c3cc(C(C)(C)C)ccc3N4c3cccc4c3oc3ccccc34)c3sc4ccc(N(c5ccccc5)c5ccccc5)cc4c32)c1,-4.91118049621582,-1.561170220375061,2.513834238052368,2.8752710819244385
CC(C)(C)c1ccc(N2c3ccc(C(C)(C)C)cc3B3c4c2cccc4N2c4ccc(C(C)(C)C)cc4B4c5cc(C(C)(C)C)ccc5N(c5ccc(C(C)(C)C)cc5)c5c4c2c3c2oc3ccccc3c52)cc1,-4.953238010406494,-1.6018987894058228,2.6157538890838623,2.9308910369873047
CC(C)(C)c1ccc(-c2nc3cc4c(cc3n2-c2cccc(C(C)(C)C)c2)N(c2cccc3c5ccccc5c5ccccc5c23)c2cc(-n3c5ccccc5c5ccccc53)cc3c2B4c2sc4ccccc4c2N3c2cccc(C(C)(C)C)c2)cc1,-4.8292236328125,-1.823803186416626,2.4051108360290527,2.652740240097046
CC(C)(C)c1cccc(N2c3cccc4c3B(c3cc5nc(-c6ccc7oc8ccccc8c7c6)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3ccc4ccc5cccc6ccc3c4c56)c3sc4ccccc4c32)c1,-4.778591156005859,-2.2058746814727783,2.0782389640808105,2.356557607650757
CC(C)(C)c1cccc(N2c3cc(-n4c5ccccc5c5ccccc54)cc4c3B(c3cc5nc(-c6cccc7c6oc6ccccc67)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3cccc4c5ccccc5c5ccccc5c34)c3sc4ccccc4c32)c1,-4.887402534484863,-1.877297282218933,2.400543212890625,2.656078577041626
CC(C)(C)c1ccc(-c2nc3cc4c(cc3n2-c2cccc(C(C)(C)C)c2)N(c2cccc(C(C)(C)C)c2)c2cccc3c2B4c2sc4ccccc4c2N3c2cccc(C(C)(C)C)c2)cc1,-4.755562782287598,-1.6003998517990112,2.4597506523132324,2.9743895530700684
CC(C)(C)c1cccc(-c2nc3cc4c(cc3n2-c2cccc(C(C)(C)C)c2)N(c2cccc3c5ccccc5c5ccccc5c23)c2cc(-n3c5ccccc5c5ccccc53)cc3c2B4c2sc4ccccc4c2N3c2cccc(C(C)(C)C)c2)c1,-4.844470024108887,-1.861569881439209,2.357881546020508,2.6236586570739746
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)cc4c3B(c3ccc(N(c5ccccc5)c5ccccc5)cc3N4c3cccc4ccccc34)c3sc4ccc(C(C)(C)C)cc4c32)c1,-4.859452724456787,-1.5400867462158203,2.460153579711914,2.885498523712158
CC(C)N(c1cc2c3c(c1)B1c4cc(N(C(C)C)C(C)C)cc5c4N(CC5)c4cc(N(c5ccc6ccccc6c5)c5ccc6ccccc6c5)cc(c41)N3CC2)C(C)C,-4.593718528747559,-1.4920645952224731,2.047323703765869,2.5946943759918213
CC(C)(C)c1cccc(N2c3cccc4c3B(c3cc5nc(-c6ccc7ccccc7c6)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3ccc(C(F)(F)F)cc3)c3sc4ccccc4c32)c1,-4.933346748352051,-1.9051697254180908,1.9866445064544678,2.604238271713257
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)ccc3B3c4sc5cc(N(c6ccccc6)c6ccccc6)ccc5c4N(c4cccc5sc6ccccc6c45)c4cccc2c43)c1,-4.845884799957275,-1.5311150550842285,2.5500617027282715,2.938920259475708
CC(C)(C)c1cccc(N2c3cccc4c3B(c3cc5nc(-c6ccc7oc8ccccc8c7c6)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3ccc(C(F)(F)F)cc3)c3sc4ccccc4c32)c1,-4.950490951538086,-1.8682504892349243,2.1360504627227783,2.675020217895508
CC(C)(C)c1cccc(N2c3cc(-n4c5ccccc5c5ccccc54)cc4c3B(c3cc5nc(-c6cccc7sc8ccccc8c67)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3cccc4c5ccccc5c5ccccc5c34)c3sc4ccccc4c32)c1,-4.872831344604492,-1.902098298072815,2.3638081550598145,2.5750460624694824
CC(C)(C)c1cccc(N2c3cccc4c3B(c3cc5nc(-c6cccc7c6oc6ccccc67)n(-c6cccc(C(C)(C)C)c6)c5cc3N4c3ccc4c(c3)oc3ccccc34)c3sc4ccccc4c32)c1,-4.822010040283203,-1.733447790145874,2.327670097351074,2.8572521209716797
CC(C)(C)c1cccc(N2c3cc(N(c4ccccc4)c4ccccc4)cc4c3B(c3ccc(N(c5ccccc5)c5ccccc5)cc3N4c3cccc4c3oc3ccccc34)c3sc4ccc(C(C)(C)C)cc4c32)c1,-4.8917555809021,-1.4984205961227417,2.5854289531707764,2.948552370071411
Cc1cc(C)c(N2c3cc4c(cc3B3c5ccccc5N5c6ccccc6B6c7cc8c9ccccc9n(-c9ccccc9)c8cc7N(c7c(C)cc(C)cc7C)c7cc2c3c5c76)c2ccccc2n4-c2ccccc2)c(C)c1,-4.985546112060547,-1.6291627883911133,2.7821617126464844,2.952188014984131
CC(C)(C)c1cccc(-c2nc3cc4c(cc3n2-c2cccc(C(C)(C)C)c2)N(c2cccc(C(C)(C)C)c2)c2cc(-n3c5ccccc5c5ccccc53)cc3c2B4c2sc4ccccc4c2N3c2cccc(C(C)(C)C)c2)c1,-4.889061450958252,-1.7470450401306152,2.443579912185669,2.8838984966278076
CC(C)(C)c1ccc(N(c2ccc3c(c2)N(c2ccc(C(C)(C)C)cc2)c2cccc4c2B3c2cc(C(C)(C)C)ccc2N4c2ccc(C(C)(C)C)cc2)c2ccc3oc4ccc(N(c5ccc(C(C)(C)C)cc5)c5ccc6c(c5)N(c5ccc(C(C)(C)C)cc5)c5cccc7c5B6c5cc(C(C)(C)C)ccc5N7c5ccc(C(C)(C)C)cc5)cc4c3c2)cc1,-4.818698883056641,-1.5946176052093506,2.712024211883545,2.731008768081665
CC(C)(C)c1ccc(N2c3cc4c5ccccc5n(-c5ccc(C(C)(C)C)cc5)c4cc3B3c4c2cccc4N(c2ccc(C(C)(C)C)cc2)c2cc(N(c4ccc(C(C)(C)C)cc4)c4ccc(C(C)(C)C)cc4)c4c(oc5ccccc54)c23)cc1,-4.696699619293213,-1.543340802192688,2.5611183643341064,2.9401471614837646
