SMILES,HOMO,LUMO,S1,T1
C1=C(c2cccc3sccc23)Nc2cc3cc4ccccc4cc3c3c2B1c1c2c(-c4cccc5sc6ccccc6c45)c(-c4ccc5oc6ccccc6c5c4)oc2ccc=1N3,-4.998678207397461,-1.9564238786697388,2.4958407878875732,1.7923203706741333
C1=C(c2cccc3sccc23)Nc2cc3cc4ccccc4cc3c3c2B1c1c2c(-c4ccc5sc6ccccc6c5c4)c(-c4ccc5oc6ccccc6c5c4)oc2ccc=1N3,-5.010886192321777,-1.8899794816970825,2.534162759780884,1.7775753736495972
C1=C(c2ccc3sccc3c2)Nc2cc3cc4ccccc4cc3c3c2B1c1c2c(-c4cccc5sc6ccccc6c45)c(-c4cccc5oc6ccccc6c45)oc2ccc=1N3,-4.993584632873535,-2.004192352294922,2.4742846488952637,1.7776641845703125
C1=C(c2ccc3sccc3c2)Nc2cc3cc4ccccc4cc3c3c2B1c1c2c(-c4ccc5sc6ccccc6c5c4)c(-c4cccc5oc6ccccc6c45)oc2ccc=1N3,-4.981376647949219,-1.9030112028121948,2.5411086082458496,1.8169251680374146
C1=C(c2ccc3sccc3c2)Nc2cc3cc4ccccc4cc3c3c2B1c1c2c(-c4cccc5sc6ccccc6c45)c(-c4ccc5oc6ccccc6c5c4)oc2ccc=1N3,-4.973384857177734,-1.9121856689453125,2.536318302154541,1.7924091815948486
C1=C(c2ccc3sccc3c2)Nc2cc3cc4ccccc4cc3c3c2B1c1c2c(-c4ccc5sc6ccccc6c5c4)c(-c4ccc5oc6ccccc6c5c4)oc2ccc=1N3,-4.970398426055908,-1.8890860080718994,2.5164389610290527,1.7737559080123901
C1=C(c2cccc3ccsc23)Nc2c3c(cc4ccc5ccccc5c24)Nc2c4c(-c5cccc6sc7ccccc7c56)c(-c5cccc6oc7ccccc7c56)oc4ccc=2B13,-5.0147504806518555,-1.966709852218628,2.5296120643615723,1.8255412578582764
C1=C(c2ccc3ccsc3c2)Nc2cc3cc4ccccc4cc3c3c2B1c1c2c(-c4cccc5sc6ccccc6c45)c(-c4cccc5oc6ccccc6c45)oc2ccc=1N3,-4.979971408843994,-1.9666227102279663,2.484344005584717,1.7785524129867554
C1=C(c2ccc3ccsc3c2)Nc2cc3cc4ccccc4cc3c3c2B1c1c2c(-c4ccc5sc6ccccc6c5c4)c(-c4cccc5oc6ccccc6c45)oc2ccc=1N3,-4.986207008361816,-1.905495524406433,2.5399110317230225,1.8129279613494873
C1=C(c2ccc3ccsc3c2)Nc2cc3cc4ccccc4cc3c3c2B1c1c2c(-c4cccc5sc6ccccc6c45)c(-c4ccc5oc6ccccc6c5c4)oc2ccc=1N3,-4.968115329742432,-1.9481428861618042,2.4829070568084717,1.7722457647323608
C1=C(c2ccc3ccsc3c2)Nc2cc3cc4ccccc4cc3c3c2B1c1c2c(-c4ccc5sc6ccccc6c5c4)c(-c4ccc5oc6ccccc6c5c4)oc2ccc=1N3,-4.988842010498047,-1.875901699066162,2.544461727142334,1.7981829643249512
C1=C(c2cccc3ccsc23)Nc2cc3cc4ccccc4cc3c3c2B1c1c2c(-c4cccc5sc6ccccc6c45)c(-c4cccc5oc6ccccc6c45)oc2ccc=1N3,-4.974262714385986,-1.9546805620193481,2.4891343116760254,1.7984493970870972
C1=C(c2cccc3ccsc23)Nc2cc3cc4ccccc4cc3c3c2B1c1c2c(-c4ccc5sc6ccccc6c5c4)c(-c4cccc5oc6ccccc6c45)oc2ccc=1N3,-4.995516777038574,-1.8682770729064941,2.560748815536499,1.810352087020874
C1=C(c2cccc3ccsc23)Nc2cc3cc4ccccc4cc3c3c2B1c1c2c(-c4cccc5sc6ccccc6c45)c(-c4ccc5oc6ccccc6c5c4)oc2ccc=1N3,-4.9921793937683105,-1.9266992807388306,2.517875909805298,1.7876126766204834
C1=C(c2cccc3ccsc23)Nc2cc3cc4ccccc4cc3c3c2B1c1c2c(-c4ccc5sc6ccccc6c5c4)c(-c4ccc5oc6ccccc6c5c4)oc2ccc=1N3,-5.00421142578125,-1.8634610176086426,2.5509285926818848,1.799071192741394
C1=C(c2cccc3sccc23)Nc2cc3cc4ccccc4cc3c3c2B1c1cc2oc(-c4cccc5oc6ccccc6c45)c(-c4cccc5sc6ccccc6c45)c2cc=1N3,-4.965480327606201,-1.8495985269546509,2.5399110317230225,1.7885009050369263
C1=C(c2cccc3sccc23)Nc2cc3cc4ccccc4cc3c3c2B1c1cc2oc(-c4cccc5oc6ccccc6c45)c(-c4ccc5sc6ccccc6c5c4)c2cc=1N3,-4.9966583251953125,-1.8451746702194214,2.5669760704040527,1.791609764099121
